track_id,spot_id,fr,X,Y,area,mean,edge
59,1595,23,247,113,1223.126,0.45957,False
59,21309,133,221,116,1000.854,0.40369,False
59,6975,64,234,99,938.065,0.29227,False
59,4417,45,215,97,199.920,1.77016,False
59,14401,105,180,119,1016.928,0.36908,False
59,71,7,249,96,1305.757,0.35088,False
59,74,5,243,104,1338.156,0.32513,False
59,18763,122,201,124,1441.632,0.28617,False
59,3660,33,237,120,1294.455,0.47642,False
59,9293,79,239,91,973.729,0.32709,False
59,11597,90,210,99,880.551,0.43033,False
59,16722,114,182,124,1030.993,0.34733,False
59,21330,132,221,117,1019.691,0.38465,False
59,9556,80,237,92,1000.603,0.33995,False
59,6230,61,232,102,655.515,0.37742,False
59,13399,100,188,111,866.988,0.33290,False
59,21079,131,221,120,1051.336,0.38658,False
59,18008,120,200,123,1385.875,0.30236,False
59,1626,21,250,110,1326.351,0.41634,False
59,5470,56,219,90,742.415,0.37351,False
59,8801,75,236,84,1025.969,0.36029,False
59,10340,85,219,94,998.091,0.38525,False
59,14948,107,180,119,1066.908,0.32068,False
59,7269,66,237,95,971.218,0.32056,False
59,8805,76,237,85,980.259,0.35038,False
59,6246,60,227,97,640.948,0.39543,False
59,7784,70,238,92,1005.375,0.32732,False
59,16235,113,181,121,942.837,0.37981,False
59,19052,125,212,119,1059.373,0.39715,False
59,109,3,240,109,1384.368,0.30227,False
59,3185,37,244,111,1101.818,0.58792,False
59,17011,117,193,125,1218.606,0.30014,False
59,21109,130,221,119,1072.936,0.36359,False
59,5238,49,198,100,205.947,1.99198,False
59,15222,108,180,122,1136.478,0.29576,False
59,7545,68,238,97,1082.731,0.28212,False
59,13177,99,186,109,879.797,0.31394,False
59,23931,140,243,128,358.901,0.66021,False
59,892,11,256,101,1308.770,0.36549,False
59,6781,63,238,108,849.910,0.34156,False
59,4990,50,210,101,201.929,1.64896,False
59,5763,52,230,111,429.978,0.69631,False
59,10115,82,231,93,1003.617,0.35826,False
59,16003,111,177,123,976.241,0.34686,False
59,1668,24,248,113,1267.079,0.44491,False
59,8583,74,237,85,1110.860,0.35676,False
59,4747,47,195,105,208.459,1.90556,False
59,17037,118,195,124,1300.231,0.30274,False
59,14222,103,185,115,840.868,0.31923,False
59,22671,136,220,124,427.466,1.35491,False
59,11664,91,207,103,928.019,0.42163,False
59,4497,46,209,126,277.527,1.84816,False
59,23953,142,239,118,608.801,0.73609,False
59,6035,58,221,89,756.480,0.36265,False
59,11923,93,205,102,991.310,0.35846,False
59,23701,139,239,132,148.935,1.29005,False
59,11932,95,200,104,922.242,0.33990,False
59,15005,109,177,123,1149.789,0.32575,False
59,6560,62,235,105,734.629,0.40253,False
59,5026,51,221,114,379.496,0.74763,False
59,933,14,253,104,1257.284,0.39790,False
59,2470,27,242,116,1390.647,0.43851,False
59,18856,123,205,124,1356.239,0.29270,False
59,13485,101,186,112,863.221,0.35090,False
59,20400,129,220,120,1074.442,0.41299,False
59,3761,40,224,128,391.551,1.73056,False
59,11953,92,207,103,921.740,0.39119,False
59,11954,94,207,104,899.638,0.37352,False
59,1460,19,252,105,1391.903,0.38418,False
59,1462,17,253,104,1283.404,0.39980,False
59,1463,18,255,104,1299.478,0.40270,False
59,13239,98,190,109,924.503,0.28282,False
59,1464,20,250,110,1345.941,0.40903,False
59,22972,135,220,125,415.913,1.40870,False
59,4029,43,235,107,261.453,1.49394,False
59,23742,138,222,137,212.980,1.01208,False
59,3263,36,244,112,1113.372,0.55025,False
59,4033,41,220,129,398.583,1.69170,False
59,14274,104,185,114,885.574,0.28758,False
59,2251,26,247,109,1322.584,0.44846,False
59,716,15,255,99,1375.327,0.37052,False
59,2252,28,240,118,1374.322,0.43193,False
59,718,13,254,101,1272.855,0.38206,False
59,9934,81,235,93,982.771,0.35959,False
59,18129,121,202,125,1372.564,0.28654,False
59,16859,115,185,124,1088.005,0.29055,False
59,7648,69,236,95,939.321,0.30879,False
59,7904,71,235,89,1027.728,0.31999,False
59,10721,88,214,100,892.355,0.41375,False
59,12772,97,189,109,973.729,0.28688,False
59,20196,127,220,122,1040.537,0.45851,False
59,16103,112,178,121,952.130,0.40043,False
59,2538,29,236,123,1348.202,0.45288,False
59,10221,83,228,92,979.255,0.34554,False
59,2287,30,238,120,1304.501,0.47570,False
59,21234,134,219,117,953.134,0.40139,False
59,8180,72,233,84,1091.019,0.28032,False
59,758,10,255,101,1305.757,0.35873,False
59,2554,25,248,109,1236.940,0.47283,False
59,6138,59,226,96,622.614,0.39988,False
59,22778,137,221,127,411.141,1.43827,False
59,10491,86,215,96,1010.147,0.42528,False
59,1023,16,253,104,1362.769,0.37948,False
59,2559,32,238,118,1263.311,0.50684,False
60,260,3,737,257,1385.122,0.61633,False
60,1796,24,735,220,937.563,1.12599,False
60,21511,133,678,215,299.126,1.40700,False
60,23053,135,665,208,308.168,1.42053,False
60,7694,69,689,226,1292.445,0.68531,False
60,2322,30,756,201,1157.826,0.50532,False
60,10777,88,681,209,1129.948,0.54033,False
60,25369,143,674,211,495.529,0.63804,False
60,4381,42,744,202,1357.997,0.47893,False
60,5917,54,725,210,1487.593,0.52435,False
60,12829,96,702,198,1277.627,0.51190,False
60,16157,112,697,209,1244.475,0.59092,False
60,6174,59,721,209,1570.474,0.52009,False
60,14879,106,701,204,1197.760,0.61208,False
60,803,10,754,246,1367.541,0.69494,False
60,11299,89,684,207,1172.644,0.52983,False
60,10279,83,679,215,937.563,0.60301,False
60,2606,27,754,209,614.828,0.66640,False
60,8238,72,681,227,472.925,1.89790,False
60,5171,53,729,210,1351.216,0.56072,False
60,3125,35,748,204,1257.535,0.48022,False
60,3382,39,746,203,1331.877,0.47710,False
60,826,9,751,246,1371.559,0.68310,False
60,5434,55,723,209,1455.445,0.53171,False
60,10554,86,674,216,1034.258,0.58534,False
60,7227,65,698,215,1438.618,0.60860,False
60,8509,73,692,217,305.907,1.66978,False
60,10559,87,676,214,1099.809,0.52921,False
60,22847,137,663,209,325.497,1.45700,False
60,12100,95,697,199,1274.613,0.51910,False
60,8006,71,680,226,525.417,1.72359,False
60,1095,16,763,216,385.775,2.25526,False
60,1352,12,759,230,621.861,1.54421,False
60,2378,31,755,201,1163.100,0.49519,False
60,1611,22,717,220,555.304,0.67847,False
60,4427,45,742,204,1468.254,0.47202,False
60,3151,34,747,203,1260.046,0.47183,False
60,10320,84,682,209,994.575,0.59661,False
60,1622,20,716,221,647.981,0.66204,False
60,20310,128,680,213,1156.570,0.69773,False
60,18007,119,699,206,1320.575,0.60160,False
60,15192,110,691,208,1204.290,0.56444,False
60,3418,38,749,202,1333.384,0.47164,False
60,11611,90,682,207,1189.974,0.53255,False
60,19036,124,696,202,1240.707,0.63556,False
60,14429,105,703,202,1200.020,0.59550,False
60,16736,114,699,211,1256.028,0.59686,False
60,18784,122,700,202,1325.095,0.60320,False
60,7521,67,696,222,1375.075,0.63980,False
60,9059,77,681,215,752.713,0.71729,False
60,16998,116,693,212,1191.983,0.60270,False
60,6247,57,723,209,1463.482,0.53453,False
60,7025,64,701,214,1432.088,0.60099,False
60,13431,100,706,200,1250.754,0.53171,False
60,9340,78,685,212,769.791,0.72491,False
60,130,8,744,253,1271.599,0.69447,False
60,19331,126,689,206,1173.649,0.68957,False
60,13189,99,706,197,1298.975,0.51505,False
60,18055,120,696,207,1360.760,0.59263,False
60,13448,102,706,200,1287.673,0.52120,False
60,2697,29,757,205,1036.769,0.55288,False
60,14985,107,699,204,1165.612,0.62348,False
60,3723,33,750,203,1258.288,0.46693,False
60,5515,56,724,210,1513.462,0.50625,False
60,141,6,747,248,1421.037,0.62661,False
60,21134,131,683,206,998.594,0.85315,False
60,5007,50,737,205,1460.468,0.49687,False
60,7311,66,695,219,1382.108,0.63938,False
60,3216,37,746,203,1248.493,0.50236,False
60,10385,85,679,212,1033.253,0.57451,False
60,16019,111,693,208,1259.042,0.57016,False
60,10132,82,682,212,1004.370,0.59135,False
60,5781,52,733,207,1402.954,0.53574,False
60,6293,61,714,210,1515.471,0.54910,False
60,9365,79,684,209,875.779,0.61872,False
60,16277,113,698,209,1247.488,0.58479,False
60,19093,125,692,201,1255.023,0.64812,False
60,4758,47,740,203,1422.544,0.49337,False
60,25752,145,664,221,596.996,0.42777,False
60,24219,142,675,208,412.899,0.83561,False
60,156,1,734,259,1328.109,0.64211,False
60,8860,75,690,207,441.029,1.15429,False
60,157,2,736,257,1258.539,0.63546,False
60,1694,23,726,217,660.538,0.63683,False
60,8862,76,682,212,619.851,0.83925,False
60,9631,80,689,204,899.890,0.60970,False
60,4514,46,740,204,1453.938,0.47409,False
60,6052,58,723,209,1542.596,0.52455,False
60,7589,68,692,224,1383.364,0.63223,False
60,14246,103,704,203,1252.009,0.54316,False
60,6311,60,715,210,1538.578,0.53670,False
60,21159,130,682,207,1280.892,0.63408,False
60,24231,141,675,207,379.245,0.93397,False
60,17064,117,697,209,1332.128,0.56850,False
60,22698,136,662,205,302.642,1.45697,False
60,11693,91,684,208,1206.801,0.52477,False
60,6830,63,707,214,1516.476,0.56693,False
60,945,11,754,244,1226.894,0.79513,False
60,2741,25,733,219,874.523,1.20307,False
60,7861,70,685,225,613.070,1.45871,False
60,182,4,737,260,1339.411,0.62899,False
60,8630,74,684,218,262.960,1.90698,False
60,3768,40,746,202,1363.271,0.47201,False
60,185,5,740,256,1302.492,0.64058,False
60,5049,51,736,208,1442.385,0.51605,False
60,1722,21,714,220,585.192,0.66037,False
60,21437,134,670,208,324.242,1.29191,False
60,25542,144,666,215,589.462,0.47923,False
60,17095,118,699,208,1322.835,0.58083,False
60,2760,32,752,203,1215.592,0.48536,False
60,202,7,744,251,1265.823,0.69358,False
60,974,14,762,210,497.288,1.96092,False
60,4046,41,746,203,1351.718,0.47154,False
60,18896,123,699,203,1353.476,0.58990,False
60,17105,115,694,210,1126.934,0.62721,False
60,4051,43,741,204,1434.850,0.46719,False
60,5336,49,737,205,1412.498,0.50189,False
60,13273,98,704,198,1277.376,0.50522,False
60,11994,93,691,201,1301.989,0.49881,False
60,15323,108,700,204,1248.493,0.61075,False
60,6622,62,711,212,1535.061,0.56256,False
60,9950,81,683,210,991.561,0.58955,False
60,13536,101,706,201,1294.706,0.52051,False
60,15072,109,695,207,1193.992,0.61288,False
60,14307,104,705,200,1215.592,0.56034,False
60,1510,18,729,224,502.059,0.75111,False
60,1514,17,750,220,529.938,1.61314,False
60,747,13,765,215,514.868,1.85758,False
60,4843,48,738,205,1435.604,0.49372,False
60,20461,129,681,209,1274.111,0.64728,False
60,21486,132,684,204,677.366,1.27132,False
60,12015,92,686,205,1270.846,0.49568,False
60,12785,97,700,200,1251.758,0.52222,False
60,755,15,762,211,311.433,1.54806,False
60,2291,26,741,212,666.315,0.62022,False
60,3315,36,749,204,1225.387,0.50399,False
60,2293,28,751,209,831.324,0.66207,False
60,20214,127,683,210,1185.955,0.69867,False
60,4087,44,740,204,1418.274,0.47643,False
60,1532,19,721,221,663.552,0.66641,False
60,12031,94,695,200,1326.602,0.49070,False
60,18175,121,699,205,1338.156,0.59683,False
61,16128,111,166,505,962.427,0.54140,False
61,258,5,173,408,232.319,1.85640,False
61,6914,63,124,513,423.197,0.82171,False
61,4616,46,92,522,968.204,0.55525,False
61,269,2,161,389,208.459,2.02283,False
61,10510,84,156,506,1090.768,0.41417,False
61,1039,11,173,397,295.108,1.64898,False
61,17423,118,172,507,906.671,0.62246,False
61,20753,129,169,514,552.039,0.53229,False
61,8722,74,149,521,1086.749,0.38436,False
61,11794,91,156,503,981.515,0.45964,False
61,11027,88,158,505,1081.224,0.40790,False
61,10004,81,154,514,1089.009,0.38118,False
61,19476,124,173,501,281.294,1.35598,False
61,4117,41,66,501,1322.333,0.47153,True
61,5141,51,89,518,1370.806,0.52386,False
61,3350,37,79,494,1209.062,0.45318,False
61,23319,135,155,525,655.013,0.38272,False
61,3608,38,79,498,1286.920,0.46493,True
61,12312,93,155,501,1006.631,0.45069,False
61,9497,78,154,522,1002.863,0.42996,False
61,795,13,147,419,1023.960,0.40706,False
61,2843,25,130,476,1089.512,0.46066,False
61,18973,122,183,512,714.286,0.90568,False
61,4895,48,89,522,1297.468,0.51114,False
61,19745,126,174,520,360.157,0.91187,False
61,15655,108,159,499,803.195,0.66500,False
61,6441,61,97,488,707.002,1.17258,False
61,18219,119,174,506,957.906,0.61934,False
61,2861,29,95,476,1202.029,0.43917,False
61,9006,75,149,519,1102.572,0.38127,False
61,13870,100,161,505,1157.575,0.40854,False
61,4143,44,66,510,987.794,0.55658,True
61,9263,77,152,522,1012.407,0.40954,False
61,306,4,180,408,333.785,1.53892,False
61,6450,60,106,479,1080.219,0.72282,False
61,3892,40,76,506,1261.553,0.45035,False
61,10804,87,157,503,1115.381,0.35685,False
61,12341,94,156,503,1026.221,0.45060,False
61,10809,86,157,503,1184.700,0.39685,False
61,14394,103,163,506,960.167,0.47435,False
61,24125,139,158,521,594.485,0.38962,False
61,2366,26,125,475,1233.675,0.41221,False
61,9023,76,152,518,1117.641,0.39074,False
61,5952,54,98,521,1156.821,0.63813,False
61,1089,10,170,393,283.806,1.69700,False
61,20546,128,172,515,483.976,0.62767,False
61,14660,105,165,503,998.594,0.56287,False
61,9797,80,154,517,1082.479,0.38390,False
61,15429,109,158,498,849.407,0.64866,False
61,23109,137,156,524,573.136,0.45940,False
61,11334,83,156,509,1043.299,0.39292,False
61,839,15,156,450,1536.568,0.27593,False
61,330,7,171,405,268.234,1.69310,False
61,1866,23,133,468,1239.954,0.40526,False
61,5450,49,86,519,1290.436,0.52064,False
61,2893,32,84,485,1278.129,0.44307,False
61,1614,18,157,452,1346.946,0.33025,False
61,12368,92,155,504,1019.188,0.44425,False
61,4434,42,62,503,1080.219,0.60211,True
61,21587,131,169,523,589.964,0.43634,False
61,9557,79,154,518,1035.765,0.39084,False
61,10589,85,156,506,1104.330,0.38964,False
61,4191,43,64,505,935.805,0.55194,True
61,12383,95,159,504,1013.663,0.44088,False
61,1380,12,172,390,290.587,1.75107,False
61,2404,30,88,478,1088.507,0.47984,False
61,1894,21,146,464,1282.901,0.36516,False
61,874,9,164,395,180.330,1.78666,False
61,8554,73,144,525,995.077,0.40622,False
61,6763,62,84,498,300.884,1.56282,False
61,3184,35,83,488,1333.132,0.45261,False
61,3441,36,80,487,1161.342,0.47029,False
61,7283,65,112,508,602.522,0.58594,False
61,12915,97,160,497,1163.100,0.37043,False
61,17524,115,171,506,846.896,0.61684,False
61,18296,120,174,507,942.335,0.62794,False
61,21880,134,153,521,726.844,0.30776,False
61,16505,113,169,504,924.252,0.57571,False
61,24709,142,167,517,658.780,0.26321,False
61,8070,70,137,523,811.734,0.47194,False
61,391,3,180,409,415.160,1.32979,False
61,24202,138,157,522,568.364,0.40561,False
61,6286,59,104,490,1437.864,0.55184,False
61,1168,16,159,459,1253.767,0.33317,False
61,22928,136,152,523,609.052,0.42515,False
61,14483,104,163,504,973.729,0.47757,False
61,11416,89,159,502,1005.124,0.42374,False
61,2462,28,104,477,1339.411,0.38347,True
61,21923,133,161,523,701.226,0.36378,False
61,21668,130,168,513,594.987,0.43532,False
61,2726,27,116,477,1290.185,0.39560,False
61,3239,34,81,489,1392.907,0.39941,False
61,7079,64,112,512,533.956,0.66545,False
61,15273,107,160,502,763.261,0.68949,False
61,5296,53,96,523,1143.510,0.63444,False
61,8368,72,139,521,910.689,0.43590,False
61,12977,96,158,501,1132.208,0.39682,False
61,15026,106,167,503,887.332,0.58090,False
61,21938,132,165,519,642.958,0.42863,False
61,24754,141,160,516,558.067,0.36340,False
61,25523,143,170,519,656.018,0.24673,False
61,16820,114,171,505,896.122,0.60237,False
61,4792,47,90,522,1189.723,0.53022,False
61,1977,24,136,473,1264.316,0.39400,False
61,5818,52,89,517,1274.613,0.57669,False
61,13499,98,162,496,1097.298,0.38484,False
61,2492,31,85,480,1141.501,0.48444,False
61,1725,22,138,467,1138.236,0.40469,False
61,26046,145,174,521,724.081,0.22821,False
61,5568,55,98,520,1261.804,0.59225,False
61,8128,71,139,525,851.165,0.46369,False
61,1729,17,158,453,1380.098,0.32058,False
61,19649,125,174,513,333.534,1.15340,False
61,3522,39,75,501,1325.347,0.45514,True
61,6082,58,104,497,1486.588,0.53064,False
61,7618,67,123,514,750.703,0.49005,False
61,20421,127,173,520,422.694,0.73592,False
61,17350,117,172,506,904.159,0.60763,False
61,10184,82,155,511,1093.028,0.37968,False
61,1739,19,157,455,1260.549,0.35524,False
61,17356,116,172,505,868.746,0.61884,False
61,13775,102,165,505,944.595,0.50343,False
61,212,1,142,405,434.750,1.14398,False
61,11733,90,157,501,997.840,0.44358,False
61,16341,112,168,504,897.880,0.58358,False
61,15580,110,162,501,956.651,0.53360,False
61,7396,66,117,510,652.753,0.55440,False
61,230,8,168,397,273.006,1.71282,False
61,19175,123,180,514,548.021,1.23110,False
61,4585,45,95,525,913.703,0.59504,False
61,25835,144,174,520,689.673,0.24612,False
61,5100,50,89,518,1339.411,0.49495,False
61,1005,14,150,441,1457.203,0.28943,False
61,238,6,174,405,255.174,1.74856,False
61,5615,56,97,510,1339.411,0.54074,False
61,7664,68,126,513,742.415,0.50460,False
61,13301,99,162,497,1031.495,0.42773,False
61,6393,57,99,501,1433.846,0.53096,False
61,7932,69,130,520,825.296,0.45686,False
61,13820,101,164,504,1026.221,0.49081,False
61,18428,121,182,511,868.746,0.69866,False
61,24573,140,158,518,553.797,0.41657,False
61,1791,20,155,460,1258.790,0.36642,False
61,3839,33,82,488,1393.410,0.39204,False
62,1025,16,138,93,1322.835,0.34734,False
62,25345,143,271,180,890.597,0.19544,False
62,22786,137,271,191,850.663,0.25760,False
62,8197,72,200,134,1948.714,0.41944,False
62,2567,25,151,105,1248.242,0.43832,False
62,6151,59,168,137,682.640,0.58654,False
62,12808,96,266,127,1269.339,0.39510,False
62,1545,20,145,104,1156.068,0.42284,False
62,10507,86,255,140,1281.143,0.53140,False
62,3340,38,163,96,1535.061,0.38690,False
62,11276,89,265,134,1262.809,0.49095,False
62,1551,22,146,101,1210.317,0.41465,False
62,5135,53,205,127,490.506,1.58598,False
62,4368,42,167,106,1590.567,0.36832,False
62,14865,106,265,119,545.761,1.26381,False
62,5911,54,199,140,328.762,1.29795,False
62,24091,142,274,189,883.313,0.16654,False
62,1308,12,144,95,992.817,0.42908,False
62,5407,55,171,132,497.288,0.84569,False
62,10527,87,259,137,1271.599,0.44363,False
62,3105,35,163,92,1550.382,0.37097,False
62,806,9,139,96,1028.481,0.37614,False
62,2342,31,164,92,1479.054,0.38787,False
62,39,8,140,97,1058.369,0.36684,False
62,15145,110,271,121,441.782,0.67610,False
62,7979,71,207,156,907.675,0.48700,False
62,10286,84,252,143,1438.618,0.46821,False
62,7218,65,173,144,861.965,0.47206,False
62,8498,73,214,155,1116.134,0.44287,False
62,51,4,142,104,865.481,0.35487,False
62,3126,34,163,89,1584.037,0.37778,False
62,17974,119,249,166,924.503,0.33311,False
62,16951,116,255,142,868.495,0.27120,False
62,7484,67,185,153,942.586,0.44745,False
62,4413,45,172,109,1488.849,0.39026,False
62,62,1,139,95,1216.848,0.25486,False
62,6206,57,166,136,581.676,0.62421,False
62,21310,134,271,183,956.148,0.17751,False
62,19007,124,248,180,1188.467,0.20667,False
62,64,6,143,99,1009.393,0.33950,False
62,1602,23,145,103,1151.798,0.47184,False
62,9026,77,237,152,1267.079,0.42510,False
62,13378,102,261,126,1338.407,0.37701,False
62,3654,33,163,92,1504.420,0.36256,False
62,14406,105,260,121,1030.993,0.65478,False
62,25671,145,268,171,926.261,0.18738,False
62,72,2,144,101,982.017,0.33044,False
62,9291,78,231,160,1310.528,0.43500,False
62,76,7,142,95,1147.026,0.34244,False
62,11598,90,269,132,1242.465,0.51799,False
62,20304,128,255,184,1001.105,0.27060,False
62,85,5,144,102,886.829,0.36291,False
62,6997,64,173,143,824.292,0.47843,False
62,16727,114,250,129,671.589,0.42561,False
62,18775,122,249,178,1128.692,0.24382,False
62,13402,100,264,129,1365.531,0.33520,False
62,1632,21,145,100,1274.613,0.43255,False
62,21097,131,269,184,1099.558,0.15480,False
62,21353,133,269,183,1063.140,0.19941,False
62,3178,37,162,95,1611.664,0.34763,False
62,18026,120,250,170,1048.573,0.29047,False
62,9325,79,236,157,1338.156,0.38522,False
62,14957,107,265,102,259.695,1.36253,False
62,10351,85,252,141,1381.354,0.46447,False
62,19312,126,250,183,1067.159,0.21740,False
62,6258,61,170,135,736.387,0.54573,False
62,7282,66,174,146,848.905,0.49646,False
62,5492,56,163,130,460.619,0.84631,False
62,9592,80,240,156,1394.414,0.41342,False
62,4985,50,176,114,1115.883,0.56386,False
62,8827,76,233,150,1179.174,0.42564,False
62,13179,99,264,127,1376.582,0.33397,False
62,6269,60,167,135,697.458,0.57924,False
62,8829,75,225,151,1143.510,0.46004,False
62,894,11,147,96,940.828,0.44526,False
62,4482,46,168,104,1226.391,0.39712,False
62,5762,52,196,116,576.653,1.29451,False
62,21379,132,269,182,1079.466,0.16728,False
62,16260,113,254,123,605.787,0.50158,False
62,17028,117,254,154,952.883,0.26005,False
62,4742,47,173,106,1454.692,0.41295,False
62,19080,125,249,181,1089.512,0.22546,False
62,16009,111,269,122,504.822,0.57992,False
62,10122,82,246,149,1264.316,0.45295,False
62,24203,141,277,199,778.833,0.20388,False
62,142,3,149,107,790.637,0.33249,False
62,7570,68,190,152,923.247,0.44936,False
62,11667,91,255,124,707.002,0.57831,False
62,14227,103,262,129,1265.069,0.37691,False
62,22676,136,270,187,881.304,0.26610,False
62,1685,24,148,105,1196.504,0.43040,False
62,21141,130,268,184,1081.977,0.16261,False
62,8600,74,220,153,1169.128,0.45996,False
62,25496,144,269,175,900.643,0.20561,False
62,5017,51,176,110,1092.526,0.67242,False
62,6812,63,175,142,797.418,0.54123,False
62,6045,58,169,137,631.153,0.61237,False
62,7837,70,206,156,901.899,0.48522,False
62,11934,93,273,127,1342.425,0.44546,False
62,23715,139,278,196,816.506,0.22419,False
62,15017,109,269,121,434.248,0.83024,False
62,3754,40,166,104,1639.040,0.34771,False
62,17066,118,250,164,920.233,0.30043,False
62,940,14,144,95,1053.597,0.43263,False
62,2476,27,160,97,1423.297,0.38994,False
62,4018,41,166,104,1574.493,0.34059,False
62,4019,43,169,109,1598.352,0.38686,False
62,3254,36,163,93,1566.205,0.32014,False
62,6582,62,175,136,771.047,0.55599,False
62,13497,101,262,128,1299.980,0.39620,False
62,1466,19,141,98,1322.333,0.38592,False
62,1467,18,143,99,1400.442,0.35393,False
62,11963,92,272,127,1230.912,0.49406,False
62,1468,17,138,98,1326.854,0.34050,False
62,11966,95,267,127,1258.790,0.41913,False
62,15299,108,272,129,287.322,1.18130,False
62,18884,123,248,181,1165.110,0.21121,False
62,13253,98,267,126,1336.146,0.31629,False
62,14278,104,261,128,1251.507,0.39130,False
62,11975,94,270,128,1241.461,0.44526,False
62,2249,28,166,92,1425.809,0.37392,False
62,4811,48,175,107,1652.602,0.61985,False
62,23755,138,276,194,813.743,0.21220,False
62,5068,49,172,110,1331.123,0.49327,False
62,2254,26,157,101,1382.610,0.40131,False
62,719,13,141,93,1061.885,0.44362,False
62,22991,135,273,186,922.996,0.24153,False
62,721,15,138,100,874.272,0.46110,False
62,2513,29,168,94,1389.894,0.39273,False
62,9940,81,240,155,1287.924,0.44304,False
62,20446,129,263,182,1052.843,0.20664,False
62,4063,44,169,110,1665.411,0.35258,False
62,18147,121,250,174,1040.034,0.27377,False
62,16868,115,255,132,695.951,0.36001,False
62,12774,97,265,127,1360.006,0.34039,False
62,10729,88,262,137,1271.097,0.49438,False
62,2284,30,166,93,1483.323,0.38704,False
62,24046,140,277,199,800.181,0.20027,False
62,20207,127,251,186,1084.489,0.26887,False
62,16112,112,262,122,566.606,0.54873,False
62,2548,32,163,92,1539.833,0.38047,False
62,3318,39,163,100,1664.155,0.34917,False
62,10233,83,249,146,1440.627,0.40379,False
62,7675,69,198,153,922.493,0.46635,False
62,766,10,144,98,932.037,0.43998,False
63,9473,77,589,944,1334.388,0.44419,False
63,12547,93,574,922,451.577,2.37833,False
63,10756,84,605,945,470.916,2.24481,False
63,3589,36,594,895,1506.430,0.47295,False
63,13574,99,591,912,321.228,1.97207,False
63,1036,15,581,854,1409.484,0.36841,False
63,6156,58,595,941,1392.154,0.35677,False
63,6670,61,594,946,1486.337,0.34115,False
63,12046,91,578,914,464.637,2.17557,False
63,527,4,589,868,1625.226,0.26968,False
63,11536,89,590,907,476.693,2.16990,False
63,9748,79,592,940,1252.763,0.36924,False
63,2078,23,598,849,1566.205,0.35857,False
63,2090,21,600,848,1585.795,0.34635,False
63,6698,60,592,945,1520.997,0.33437,False
63,2604,30,600,886,1513.211,0.42378,False
63,13868,98,596,910,327.255,2.10696,False
63,5681,55,597,934,1164.607,0.40521,False
63,12596,92,574,916,450.321,2.26636,False
63,1338,16,582,855,1386.629,0.37628,False
63,4666,46,612,884,474.684,1.77628,False
63,8251,70,593,955,1555.405,0.35617,False
63,4668,45,601,887,535.714,1.54179,False
63,13116,96,581,921,462.126,2.55114,False
63,2622,31,598,891,1491.109,0.44407,False
63,5699,56,593,937,1264.818,0.38655,False
63,7491,66,595,945,1568.214,0.33862,False
63,11075,87,596,915,502.813,2.10731,False
63,588,7,571,851,1397.177,0.33103,False
63,2897,27,601,866,1581.525,0.38338,False
63,5201,50,603,922,591.973,0.70861,False
63,3923,33,595,895,1634.268,0.41780,False
63,11092,86,601,926,477.949,2.23194,False
63,12635,94,587,926,726.341,1.79266,False
63,5993,54,605,930,1007.133,0.45162,False
63,8305,71,596,955,1567.460,0.38395,False
63,1138,9,578,852,1339.662,0.34965,False
63,3443,34,593,895,1528.029,0.45155,False
63,2164,24,601,851,1531.294,0.37292,False
63,3956,40,595,899,1347.951,0.56677,False
63,8825,74,586,943,1407.977,0.41440,False
63,891,13,581,854,1432.339,0.34739,False
63,1408,12,578,854,1317.812,0.37211,False
63,5248,51,606,933,662.548,0.65432,False
63,647,3,607,877,1638.537,0.26649,False
63,4232,41,595,898,1461.473,0.53342,False
63,7048,63,593,951,1732.721,0.29480,False
63,8076,69,594,950,1532.801,0.34567,False
63,3725,39,593,898,1363.271,0.55190,False
63,7821,67,598,945,1541.340,0.33790,False
63,11918,90,585,912,487.744,2.17675,False
63,9872,80,598,923,748.945,0.30526,False
63,1941,22,599,848,1478.803,0.36996,False
63,6549,57,596,939,1318.314,0.36522,False
63,4246,44,593,896,1240.456,0.65447,False
63,6550,59,595,943,1420.786,0.35181,False
63,7832,68,599,946,1287.422,0.35784,False
63,2978,29,602,878,1574.493,0.40268,False
63,1955,19,598,845,1705.847,0.30908,False
63,4517,42,593,896,1369.299,0.57537,False
63,10918,85,604,935,456.852,2.25214,False
63,3753,38,595,898,1491.611,0.50034,False
63,2987,25,600,851,1497.890,0.38940,False
63,1968,17,582,857,1346.193,0.38924,False
63,440,5,577,855,1760.599,0.25148,False
63,1208,14,582,855,1430.581,0.35721,False
63,5562,49,601,928,516.626,0.81253,False
63,11198,88,593,909,444.043,2.30647,False
63,11455,83,598,955,476.944,2.35244,False
63,1988,20,600,847,1599.859,0.33399,False
63,2500,26,599,854,1460.719,0.41029,False
63,9156,75,583,946,1398.684,0.43570,False
63,3525,37,593,896,1420.535,0.50604,False
63,1223,10,579,855,1413.502,0.34184,False
63,462,2,616,882,1507.937,0.28760,False
63,8655,73,583,943,1394.163,0.41740,False
63,465,1,646,888,1119.399,0.38652,False
63,1234,11,577,855,1277.125,0.37882,False
63,7378,65,595,942,1460.971,0.35859,False
63,3027,32,596,896,1680.983,0.40009,False
63,4311,43,591,898,1272.604,0.62453,False
63,9690,78,593,944,1343.681,0.40453,False
63,476,8,578,854,1378.340,0.33568,False
63,478,6,569,848,1421.790,0.31953,False
