track_id,spot_id,mask_id,fr,X,Y,area,mean,edge,p_interphase,p_mitosis,p_death,cell_class
27,25493,22,41,761,524,630.149,0.83241,False,0.60826,0.06423,0.22271,interphase
27,26005,26,49,765,515,924.503,0.85785,False,0.54066,0.07637,0.27842,interphase
27,25623,27,43,768,532,283.806,1.06684,False,0.56265,0.06005,0.16399,interphase
27,23832,25,2,817,602,966.697,0.67067,False,0.74177,0.09463,0.08978,interphase
27,24472,25,19,808,611,1174.151,0.64905,False,0.64463,0.08244,0.07529,interphase
27,24729,31,27,805,608,981.766,0.83376,False,0.69158,0.09772,0.09213,interphase
27,24858,24,25,814,609,1098.553,0.73073,False,0.67327,0.09169,0.08455,interphase
27,25882,26,50,769,496,469.409,0.98371,False,0.43739,0.09951,0.40993,interphase
27,24476,27,24,813,609,1159.835,0.69740,False,0.65246,0.08484,0.07743,interphase
27,25629,28,44,769,504,633.163,1.07233,False,0.44822,0.09303,0.35721,interphase
27,23717,25,3,816,603,927.768,0.70671,False,0.74594,0.09762,0.09297,interphase
27,24232,27,14,811,609,1139.994,0.63308,False,0.67294,0.08629,0.07937,interphase
27,24106,25,11,806,604,999.598,0.70352,False,0.72175,0.09405,0.09034,interphase
27,23980,25,12,809,605,1076.201,0.67384,False,0.69830,0.08781,0.08249,interphase
27,25901,26,53,769,535,414.406,0.78615,False,0.61846,0.05727,0.17265,interphase
27,23730,24,4,814,602,931.786,0.71445,False,0.73972,0.09554,0.08991,interphase
27,25010,27,31,805,600,245.128,1.68976,False,0.68973,0.15478,0.15195,interphase
27,24250,27,13,810,606,1052.592,0.68505,False,0.70912,0.09265,0.08615,interphase
27,24380,24,18,805,611,1092.023,0.68404,False,0.64719,0.08565,0.07905,interphase
27,24766,29,28,807,600,459.865,1.82946,False,0.74213,0.12564,0.12853,interphase
27,23617,22,8,803,606,954.641,0.70846,False,0.70690,0.09793,0.09616,interphase
27,23878,25,5,814,603,867.490,0.77516,False,0.73590,0.09971,0.09526,interphase
27,24776,28,30,812,601,429.224,2.07069,False,0.74778,0.12429,0.12433,interphase
27,25416,23,42,760,519,460.870,0.98363,False,0.54728,0.06885,0.24819,interphase
27,24521,26,20,808,611,1190.225,0.64937,False,0.63366,0.08046,0.07299,interphase
27,25418,23,40,764,523,485.232,0.96694,False,0.59745,0.06410,0.21077,interphase
27,24525,24,17,811,611,1149.789,0.64232,False,0.64997,0.08598,0.07889,interphase
27,24016,27,9,805,605,960.167,0.71340,False,0.72755,0.09942,0.09590,interphase
27,24528,27,22,810,610,1144.264,0.68065,False,0.65654,0.08597,0.07842,interphase
27,25558,25,46,771,508,495.781,1.11852,False,0.45844,0.09171,0.34157,interphase
27,23767,24,7,807,606,950.121,0.70537,False,0.71915,0.09572,0.09078,interphase
27,25816,30,48,767,513,829.315,0.92323,False,0.51629,0.08050,0.29209,interphase
27,24921,29,32,806,595,248.141,1.72095,False,0.74176,0.13205,0.12199,interphase
27,25177,26,33,805,597,235.333,1.86728,False,0.72581,0.13785,0.13219,interphase
27,25691,26,47,768,504,689.421,1.01554,False,0.45672,0.09032,0.34207,interphase
27,24925,29,26,811,608,1046.815,0.77395,False,0.69547,0.09707,0.09027,interphase
27,23656,23,1,813,603,938.819,0.68440,False,0.74966,0.09776,0.09338,interphase
27,25322,26,38,769,538,485.483,0.86075,False,0.67440,0.05253,0.13851,interphase
27,25713,27,45,771,506,661.543,1.04512,False,0.46298,0.09266,0.34218,interphase
27,24052,27,10,805,604,1003.366,0.69924,False,0.72515,0.09535,0.09198,interphase
27,25206,31,36,783,564,458.861,0.93712,False,0.80408,0.05143,0.06156,interphase
27,25079,27,35,789,582,310.428,1.23383,False,0.85664,0.06899,0.07017,interphase
27,26103,26,52,772,500,444.043,1.03100,False,0.44825,0.10512,0.40662,interphase
27,26104,27,51,771,518,920.233,0.84269,False,0.55537,0.07550,0.26393,interphase
27,24314,26,21,809,610,1174.905,0.66619,False,0.65375,0.08368,0.07631,interphase
27,25339,25,37,772,550,423.699,0.86404,False,0.71556,0.04688,0.09479,interphase
27,24188,25,15,814,610,1163.100,0.62805,False,0.65827,0.08483,0.07822,interphase
27,23677,27,6,810,606,918.977,0.72940,False,0.72285,0.09810,0.08806,interphase
27,23934,27,16,813,609,1220.364,0.60439,False,0.64964,0.08168,0.07489,interphase
28,25600,23,43,979,310,560.830,2.75396,False,0.05587,0.00022,0.00000,interphase
28,24710,24,27,978,373,821.780,1.98615,False,0.22135,0.00506,0.00610,interphase
28,24199,18,14,939,398,1252.512,1.28383,False,0.31965,0.25735,0.07911,interphase
28,23951,17,12,941,403,1123.167,1.41094,False,0.28987,0.26915,0.06526,interphase
28,25999,24,49,967,319,576.904,2.81149,False,0.09601,0.00045,0.00012,interphase
28,25875,24,50,963,325,591.471,2.74874,False,0.15597,0.00279,0.00295,interphase
28,25492,21,41,973,320,600.512,2.67206,False,0.09334,0.00028,0.00001,interphase
28,24341,16,18,937,392,868.997,1.83095,False,0.36693,0.33669,0.07232,interphase
28,25621,26,44,982,305,623.870,2.66727,False,0.04462,0.00020,0.00000,interphase
28,24728,17,25,964,376,1030.741,1.56960,False,0.33733,0.03463,0.02606,interphase
28,23705,17,4,925,403,1063.392,1.42599,False,0.28640,0.44660,0.11558,mitotic
28,24092,17,11,939,404,1228.401,1.30210,False,0.26185,0.30450,0.07230,mitotic
28,25891,22,53,989,307,580.169,2.81832,False,0.06487,0.00030,0.00005,interphase
28,23591,15,8,927,398,962.678,1.61551,False,0.30294,0.46028,0.11267,mitotic
28,25003,20,31,976,360,571.127,2.60464,False,0.19967,0.00335,0.00461,interphase
28,24492,18,20,944,388,990.305,1.59931,False,0.40347,0.17333,0.07020,interphase
28,24749,20,30,983,369,757.736,2.11193,False,0.15955,0.00277,0.00406,interphase
28,24238,20,13,942,407,1181.937,1.31956,False,0.28384,0.23651,0.06845,interphase
28,24496,17,17,940,393,886.076,1.78532,False,0.31376,0.33408,0.06556,mitotic
28,23731,18,7,933,399,1043.299,1.46535,False,0.33278,0.37976,0.08738,mitotic
28,23607,16,1,915,396,1253.516,1.22909,False,0.39900,0.42807,0.14148,mitotic
28,25144,19,33,975,360,605.284,2.64566,False,0.21098,0.00360,0.00464,interphase
28,23865,17,5,930,402,1202.532,1.28172,False,0.33786,0.34525,0.08664,mitotic
28,23997,18,9,929,399,1063.894,1.45404,False,0.33835,0.38140,0.09228,mitotic
28,23999,18,10,932,401,1077.456,1.44647,False,0.32020,0.35354,0.08168,mitotic
28,25412,20,40,983,316,621.358,2.45825,False,0.08444,0.00078,0.00116,interphase
28,24903,21,32,985,353,590.968,2.68423,False,0.17916,0.00341,0.00518,interphase
28,25415,22,42,976,313,618.093,2.60409,False,0.06684,0.00022,0.00000,interphase
28,24904,22,26,973,373,959.162,1.69785,False,0.24915,0.01389,0.01365,interphase
28,25553,23,46,994,311,628.139,2.60979,False,0.08522,0.00078,0.00115,interphase
28,25681,24,47,982,310,610.307,2.54697,False,0.05942,0.00024,0.00000,interphase
28,25813,27,48,985,305,608.801,2.64016,False,0.05324,0.00023,0.00000,interphase
28,23768,16,2,921,404,1078.210,1.40083,False,0.31906,0.45786,0.12955,mitotic
28,23644,18,6,924,404,1330.119,1.15812,False,0.30621,0.37740,0.10927,mitotic
28,24412,20,22,947,380,1218.606,1.33328,False,0.32459,0.17741,0.04405,interphase
28,25315,21,38,989,311,561.332,2.75372,False,0.08495,0.00084,0.00128,interphase
28,25188,25,36,987,337,506.329,2.75656,False,0.11179,0.00096,0.00141,interphase
28,23654,17,3,925,401,1190.476,1.29099,False,0.32861,0.41474,0.11457,mitotic
28,24426,17,19,945,393,919.228,1.68896,False,0.36619,0.20468,0.06071,interphase
28,25706,24,45,968,309,630.149,2.59456,False,0.06049,0.00021,0.00000,interphase
28,24683,21,28,981,370,661.543,2.43550,False,0.17664,0.00274,0.00389,interphase
28,25067,21,35,979,346,561.081,2.61073,False,0.16886,0.00329,0.00453,interphase
28,25323,21,37,984,324,604.029,2.56965,False,0.09692,0.00080,0.00120,interphase
28,26095,24,51,965,325,515.371,2.59232,False,0.13950,0.00244,0.00270,interphase
28,24176,17,15,936,398,1154.059,1.36564,False,0.30898,0.31690,0.08361,mitotic
28,25072,20,34,980,358,626.130,2.53491,False,0.18463,0.00295,0.00411,interphase
28,24561,21,23,954,373,1039.030,1.54778,False,0.35120,0.06696,0.03564,interphase
28,24817,21,29,985,375,649.237,2.46543,False,0.16801,0.00280,0.00399,interphase
28,24306,19,21,946,377,1117.641,1.41978,False,0.36166,0.16488,0.05548,interphase
28,24434,20,24,958,377,961.925,1.65549,False,0.36251,0.05740,0.03454,interphase
28,26101,25,52,976,331,472.674,3.17529,False,0.10934,0.00061,0.00019,interphase
28,23927,20,16,933,397,1173.398,1.36665,False,0.32120,0.32247,0.08617,mitotic
28,25213,22,39,978,311,581.676,2.79291,False,0.06169,0.00023,0.00000,interphase
28,25982,26,54,981,289,634.418,2.57927,False,0.03433,0.00017,0.00000,interphase
29,24960,46,29,232,1113,741.913,0.63984,False,0.40855,0.06372,0.12108,interphase
29,24967,46,32,233,1114,779.084,0.63725,False,0.40829,0.07096,0.13077,interphase
29,24076,44,16,226,1116,546.765,0.94046,False,0.38475,0.10682,0.19121,interphase
29,24589,43,17,227,1113,563.593,0.97375,False,0.41181,0.07573,0.14921,interphase
29,24847,45,30,227,1113,761.001,0.62852,False,0.42191,0.07022,0.13124,interphase
29,24981,45,26,230,1111,726.090,0.65178,False,0.41420,0.05309,0.10565,interphase
29,25365,47,38,238,1119,917.973,0.62511,False,0.42949,0.09263,0.15738,interphase
29,25749,50,43,233,1118,842.877,0.64829,False,0.41776,0.08400,0.15284,interphase
29,25877,52,48,228,1117,821.027,0.66172,False,0.42655,0.07067,0.12897,interphase
29,25366,44,37,233,1114,749.950,0.76759,False,0.41782,0.07214,0.13563,interphase
29,23704,42,8,228,1122,260.448,1.90950,False,0.33694,0.15054,0.26246,interphase
29,25242,43,33,230,1113,769.289,0.64229,False,0.41823,0.06959,0.13062,interphase
29,24480,43,18,224,1111,629.898,0.88784,False,0.43338,0.06353,0.12740,interphase
29,25760,48,47,233,1116,867.993,0.64563,False,0.43554,0.06447,0.12334,interphase
29,26146,49,51,219,1121,294.856,3.44105,False,0.33475,0.15216,0.21785,interphase
29,24229,45,15,224,1117,498.794,1.01569,False,0.37087,0.11601,0.20148,interphase
29,23847,43,3,224,1128,659.283,1.50780,False,0.33513,0.19721,0.26257,interphase
29,24615,42,20,228,1109,662.548,0.81878,False,0.42456,0.04445,0.09183,interphase
29,26151,50,52,215,1123,382.510,3.62032,False,0.33330,0.16582,0.23932,interphase
29,24616,44,23,228,1108,684.649,0.74553,False,0.42727,0.04222,0.08669,interphase
29,25259,51,36,234,1113,706.751,0.75681,False,0.43512,0.05322,0.11029,interphase
29,23852,44,7,224,1121,257.434,1.90840,False,0.33866,0.14697,0.24878,interphase
29,24109,47,9,223,1120,260.699,1.88061,False,0.35336,0.12784,0.23007,interphase
29,24366,44,21,228,1108,666.566,0.79800,False,0.42723,0.04194,0.08760,interphase
29,23856,43,4,219,1131,490.255,2.06402,False,0.31700,0.22748,0.31207,interphase
29,25778,50,45,234,1118,828.561,0.61989,False,0.43266,0.06965,0.13386,interphase
29,25650,49,46,236,1116,857.947,0.61501,False,0.45791,0.05942,0.11487,interphase
29,25783,52,44,237,1117,762.005,0.62992,False,0.42795,0.06951,0.11803,interphase
29,26039,51,54,205,1120,445.550,3.39581,False,0.37711,0.11976,0.18392,interphase
29,25528,47,41,232,1118,894.364,0.61156,False,0.42206,0.09491,0.15897,interphase
29,24638,46,22,227,1108,689.924,0.76213,False,0.42670,0.04368,0.09030,interphase
29,25027,45,31,232,1115,751.959,0.63746,False,0.40219,0.07639,0.13955,interphase
29,24646,43,19,229,1109,656.269,0.84825,False,0.42606,0.04351,0.08983,interphase
29,24905,41,25,229,1111,748.945,0.65117,False,0.41342,0.05503,0.10662,interphase
29,24266,46,14,221,1118,417.420,1.21692,False,0.35192,0.12520,0.21515,interphase
29,23889,45,2,251,1141,625.879,1.11732,False,0.38142,0.23139,0.33715,interphase
29,24785,47,27,225,1111,737.141,0.65400,False,0.42718,0.06403,0.12189,interphase
29,26065,48,49,224,1113,677.366,0.70722,False,0.42426,0.05903,0.10307,interphase
29,25170,43,34,232,1113,721.067,0.72846,False,0.41988,0.06704,0.12830,interphase
29,24149,47,10,224,1120,266.225,1.81690,False,0.35604,0.12782,0.23324,interphase
29,25174,45,35,231,1114,717.300,0.74490,False,0.42249,0.07049,0.13510,interphase
29,25306,49,39,238,1119,938.567,0.62747,False,0.41920,0.09621,0.16420,interphase
29,23773,43,1,242,1143,715.793,1.05850,False,0.40119,0.23895,0.33942,interphase
29,24285,47,13,224,1118,341.822,1.51541,False,0.35941,0.11483,0.20745,interphase
29,23905,44,5,223,1131,467.149,2.24335,False,0.30744,0.23494,0.32169,dead
29,23783,44,6,226,1130,256.681,2.02742,False,0.27636,0.25219,0.35102,dead
29,24040,46,12,220,1121,302.642,1.61436,False,0.34070,0.14444,0.24048,interphase
29,24554,43,24,230,1111,677.617,0.70500,False,0.40881,0.05457,0.10756,interphase
29,24172,44,11,221,1123,278.280,1.79600,False,0.33106,0.16200,0.26374,interphase
29,25454,46,40,234,1118,897.629,0.62352,False,0.42304,0.09208,0.15700,interphase
29,25975,47,53,205,1125,485.232,3.60599,False,0.37272,0.14968,0.22725,interphase
29,25467,47,42,235,1120,935.051,0.63348,False,0.40688,0.11132,0.17662,interphase
29,24828,44,28,230,1112,730.360,0.64944,False,0.41242,0.06253,0.11929,interphase
30,23857,44,4,10,1150,227.547,2.25354,True,0.02115,0.66255,0.31613,mitotic
30,23906,45,5,16,1152,361.413,0.96042,True,0.10454,0.51614,0.30981,mitotic
30,23891,46,2,11,1151,292.094,1.91260,True,0.04201,0.61821,0.33111,mitotic
30,23848,44,3,12,1149,303.898,2.17945,True,0.03600,0.61896,0.34203,mitotic
30,23785,45,6,16,1152,366.687,0.85061,True,0.10455,0.51359,0.30248,mitotic
30,23772,43,1,11,1146,344.836,2.56402,True,0.03489,0.61993,0.34465,mitotic
31,23778,45,1,1099,1181,737.392,0.58408,True,0.87235,0.01663,0.02194,interphase
31,23907,46,5,1107,1179,789.381,0.71735,True,0.85324,0.03116,0.06118,interphase
31,23849,45,3,1105,1179,810.227,0.66757,True,0.84665,0.02985,0.05892,interphase
31,24042,47,12,1100,1180,790.386,0.60936,True,0.84225,0.02235,0.04425,interphase
31,24234,48,15,1104,1180,778.079,0.70427,True,0.85362,0.02864,0.05801,interphase
31,23853,45,7,1104,1177,892.104,0.67283,True,0.82148,0.02963,0.05828,interphase
31,24173,45,11,1103,1178,861.714,0.60592,True,0.83179,0.03020,0.05945,interphase
31,24269,49,14,1103,1182,684.901,0.78801,True,0.89799,0.02562,0.05033,interphase
31,23790,46,6,1105,1179,789.381,0.74753,True,0.86122,0.03184,0.06350,interphase
31,24112,49,9,1104,1180,776.070,0.68427,True,0.85799,0.02592,0.05129,interphase
31,23858,45,4,1103,1178,829.315,0.67269,True,0.84443,0.03052,0.06127,interphase
31,24594,46,17,1104,1189,120.806,0.38190,True,0.97453,0.01017,0.00893,interphase
31,24083,48,16,1111,1188,304.651,1.52587,True,0.95108,0.02067,0.02267,interphase
31,23896,48,2,1105,1179,805.706,0.66147,True,0.84983,0.03138,0.06207,interphase
31,23706,43,8,1101,1176,937.814,0.66368,True,0.81038,0.02998,0.05673,interphase
31,24157,50,10,1106,1180,765.270,0.67095,True,0.86479,0.02883,0.05817,interphase
31,24287,49,13,1105,1179,833.585,0.66614,True,0.83560,0.02957,0.05911,interphase
32,25348,33,37,916,703,2004.722,0.42511,False,0.47966,0.06191,0.08824,interphase
32,24329,33,21,917,706,1676.462,0.40968,False,0.46916,0.07150,0.10428,interphase
32,23819,31,7,921,712,1382.108,0.43455,False,0.49213,0.08428,0.12408,interphase
32,26123,36,51,924,709,2423.147,0.39214,False,0.40545,0.05266,0.07335,interphase
32,24204,32,15,915,709,1713.382,0.38492,False,0.47446,0.07044,0.10229,interphase
32,26124,37,52,919,709,2439.723,0.39839,False,0.40654,0.05048,0.07087,interphase
32,25229,40,36,924,704,1977.848,0.42140,False,0.46063,0.06628,0.09315,interphase
32,25743,38,45,920,706,2142.857,0.42026,False,0.46022,0.05953,0.08387,interphase
32,24599,35,23,921,706,1752.562,0.39062,False,0.46055,0.07151,0.10287,interphase
32,25112,33,34,922,704,2020.545,0.40292,False,0.45990,0.06344,0.08986,interphase
32,25115,35,35,921,704,1926.110,0.42649,False,0.46443,0.06490,0.09271,interphase
32,26013,38,54,922,703,2602.220,0.38796,False,0.37458,0.04757,0.06677,interphase
32,24606,32,19,916,706,1577.758,0.42745,False,0.47651,0.07375,0.10821,interphase
32,23714,34,6,921,712,1374.573,0.42728,False,0.50207,0.08668,0.12568,interphase
32,25508,37,41,920,705,1957.505,0.43443,False,0.46666,0.06353,0.09044,interphase
32,24104,34,10,916,709,1540.838,0.39956,False,0.47937,0.07674,0.11216,interphase
32,26025,37,49,918,710,2490.456,0.37814,False,0.41475,0.05037,0.07026,interphase
32,24622,34,22,919,707,1722.674,0.40002,False,0.48084,0.07204,0.10418,interphase
32,24750,38,27,924,709,1897.981,0.38477,False,0.45347,0.07162,0.10085,interphase
32,23728,30,1,936,711,975.738,0.58515,False,0.63105,0.12225,0.17267,interphase
32,24880,31,25,925,709,1923.850,0.37305,False,0.44595,0.08049,0.10992,interphase
32,23861,32,2,938,712,1029.235,0.55585,False,0.62229,0.11744,0.16771,interphase
32,24248,34,14,911,709,1691.280,0.38369,False,0.47221,0.06886,0.10099,interphase
32,25017,34,31,925,703,1957.002,0.39718,False,0.45417,0.06545,0.09290,interphase
32,25275,38,39,924,703,2007.484,0.42276,False,0.47194,0.06566,0.09203,interphase
32,25916,40,50,920,709,2480.159,0.38430,False,0.40473,0.05099,0.07108,interphase
32,25919,36,53,919,707,2610.760,0.37791,False,0.40409,0.04866,0.06774,interphase
32,24128,32,11,911,711,1576.251,0.39005,False,0.45940,0.07116,0.10615,interphase
32,24517,34,24,942,724,2329.717,0.35224,False,0.41588,0.13706,0.12779,interphase
32,24008,32,12,908,711,1607.143,0.38896,False,0.45914,0.06831,0.10223,interphase
32,24272,34,13,913,710,1669.681,0.37935,False,0.47320,0.07213,0.10473,interphase
32,23890,32,5,925,710,1266.074,0.45722,False,0.53729,0.09489,0.13738,interphase
32,23766,31,4,925,708,1160.589,0.50305,False,0.57952,0.10037,0.14617,interphase
32,25432,35,40,923,705,2018.535,0.42165,False,0.46372,0.06404,0.09038,interphase
32,25692,41,44,922,704,2084.338,0.42829,False,0.46249,0.06229,0.08769,interphase
32,24800,35,28,924,702,1884.670,0.38977,False,0.44461,0.06596,0.09498,interphase
32,24806,34,30,920,702,2062.236,0.37401,False,0.45475,0.06054,0.08661,interphase
32,24935,37,29,923,701,1945.951,0.38666,False,0.44173,0.06456,0.09258,interphase
32,23657,29,8,914,709,1445.901,0.42311,False,0.48492,0.07740,0.11528,interphase
32,25833,41,48,920,710,2484.931,0.37111,False,0.42439,0.05177,0.07178,interphase
32,23786,32,3,933,709,1081.977,0.54179,False,0.61121,0.11024,0.16135,interphase
32,24045,34,16,915,708,1718.405,0.38130,False,0.46886,0.07003,0.10171,interphase
32,24429,31,18,911,708,1635.523,0.41557,False,0.47275,0.06834,0.10088,interphase
32,24047,34,9,917,709,1430.330,0.42494,False,0.49627,0.08092,0.11966,interphase
32,24943,36,32,928,703,1932.891,0.40720,False,0.45667,0.06760,0.09527,interphase
32,24562,31,17,913,706,1708.861,0.39094,False,0.46721,0.06876,0.10066,interphase
32,25458,38,42,921,706,2027.326,0.42899,False,0.46884,0.06330,0.08934,interphase
32,24947,35,26,927,710,1915.059,0.37643,False,0.44809,0.08252,0.10984,interphase
32,25333,36,38,919,702,2051.437,0.41287,False,0.47698,0.06186,0.08766,interphase
32,25207,32,33,922,703,1948.212,0.40912,False,0.45604,0.06492,0.09251,interphase
32,25720,39,43,921,705,1992.917,0.44364,False,0.48540,0.06429,0.09076,interphase
32,25597,38,46,924,707,2124.774,0.42363,False,0.45821,0.06272,0.08715,interphase
32,25725,36,47,920,710,2348.805,0.39518,False,0.42148,0.05358,0.07574,interphase
32,24574,33,20,915,707,1657.876,0.40671,False,0.46512,0.07103,0.10441,interphase
33,24065,30,10,421,620,481.214,0.28853,False,0.74784,0.05811,0.11361,interphase
33,24257,30,13,426,619,527.426,0.25579,False,0.68535,0.06243,0.13733,interphase
33,23683,29,6,425,625,517.882,0.28358,False,0.75011,0.04300,0.06752,interphase
33,24391,26,18,412,614,579.666,0.22627,False,0.61296,0.07728,0.13978,interphase
33,23880,27,5,423,622,499.297,0.29361,False,0.75842,0.04884,0.08247,interphase
33,23626,24,8,420,620,493.520,0.28847,False,0.75053,0.05434,0.10247,interphase
33,24586,30,23,419,611,509.594,0.23779,False,0.57288,0.11235,0.20733,interphase
33,24530,28,20,419,614,523.408,0.24399,False,0.64523,0.09006,0.17143,interphase
33,24020,30,16,424,616,508.590,0.25542,False,0.66762,0.07706,0.17036,interphase
33,24535,26,17,421,616,520.645,0.24858,False,0.67610,0.07813,0.16338,interphase
33,24025,30,9,425,620,470.414,0.30496,False,0.72007,0.06104,0.12454,interphase
33,23835,26,2,422,625,440.024,0.31911,False,0.81825,0.03824,0.04492,interphase
33,24860,25,25,419,607,442.285,0.25479,False,0.51811,0.13744,0.25832,interphase
33,24484,27,19,416,613,571.127,0.23741,False,0.60332,0.09694,0.17747,interphase
33,23781,26,7,421,620,488.246,0.29419,False,0.74512,0.05798,0.11376,interphase
33,24487,29,24,420,609,409.132,0.25609,False,0.56242,0.12621,0.24023,interphase
33,23723,26,3,423,625,534.459,0.27073,False,0.75024,0.03993,0.05608,interphase
33,23661,24,1,418,624,442.285,0.32854,False,0.82144,0.03788,0.04102,interphase
33,24239,30,14,421,617,553.546,0.24314,False,0.67441,0.07309,0.15542,interphase
33,24560,29,22,417,612,508.841,0.25011,False,0.60222,0.10156,0.18942,interphase
33,24116,28,11,423,621,495.529,0.27822,False,0.74742,0.05438,0.10134,interphase
33,23737,26,4,422,623,514.617,0.28450,False,0.75539,0.04414,0.07186,interphase
33,23994,28,12,419,621,530.691,0.25700,False,0.73181,0.05250,0.10048,interphase
33,24316,28,21,417,613,565.853,0.23088,False,0.60803,0.09656,0.17651,interphase
33,24191,27,15,420,615,539.984,0.24771,False,0.66189,0.07730,0.16519,interphase
34,23944,10,12,127,165,791.139,2.84991,False,0.84589,0.00515,0.00294,interphase
34,23597,7,3,87,162,2924.955,0.72208,False,0.92500,0.01859,0.01223,interphase
34,23693,6,2,88,162,2917.169,0.71190,False,0.92265,0.01852,0.01223,interphase
34,23981,11,10,103,188,797.669,2.85470,False,0.65867,0.03433,0.02273,interphase
34,23982,12,9,98,186,758.489,2.95758,False,0.72214,0.04456,0.03325,interphase
34,23567,6,1,83,161,2898.081,0.70589,False,0.93583,0.01943,0.01280,interphase
34,24079,11,11,98,175,770.545,2.94772,False,0.84540,0.04611,0.02479,interphase
34,23920,13,16,127,151,382.510,1.17417,False,0.98624,0.00419,0.00273,interphase
34,24433,10,17,126,153,271.248,1.34866,False,0.98535,0.00479,0.00288,interphase
34,23605,8,7,88,162,2937.764,0.75991,False,0.92182,0.01876,0.01224,interphase
34,23673,8,4,86,161,2909.383,0.73263,False,0.93004,0.01923,0.01263,interphase
34,23577,9,8,85,173,1070.424,2.11763,False,0.89235,0.04040,0.02697,interphase
34,24155,10,15,112,156,405.114,1.29379,False,0.98157,0.00711,0.00345,interphase
34,23805,7,5,88,162,2942.285,0.73982,False,0.92002,0.01893,0.01234,interphase
34,23583,9,6,87,162,2850.111,0.76475,False,0.92964,0.01907,0.01251,interphase
35,25985,14,49,766,156,1274.362,0.48320,False,0.51654,0.01030,0.00898,interphase
35,24066,7,11,801,158,1573.237,0.57803,False,0.91148,0.00876,0.00609,interphase
35,23812,8,5,805,154,1583.032,0.53904,False,0.88894,0.00757,0.00555,interphase
35,23942,8,12,800,161,1527.527,0.59753,False,0.91639,0.00900,0.00625,interphase
35,24454,10,20,808,171,517.129,1.93897,False,0.97241,0.01104,0.00860,interphase
35,24327,8,18,800,169,835.845,1.16466,False,0.91951,0.01425,0.01035,interphase
35,25480,9,41,764,145,1189.723,0.49631,False,0.52270,0.00748,0.00675,interphase
35,25867,12,53,764,162,1440.878,0.46650,False,0.50219,0.00991,0.00827,interphase
35,23573,7,1,801,154,1548.121,0.51905,False,0.91280,0.00841,0.00568,interphase
35,23574,7,8,801,157,1585.795,0.54987,False,0.90098,0.00872,0.00605,interphase
35,25110,11,33,768,145,639.441,0.83083,False,0.61007,0.00743,0.00821,interphase
35,23707,7,2,806,154,1603.627,0.51089,False,0.90043,0.00686,0.00505,interphase
35,24734,12,30,814,138,374.473,2.03674,False,0.98542,0.00119,0.00017,interphase
35,24864,13,26,816,152,316.958,2.09623,False,0.98369,0.00361,0.00170,interphase
35,24995,12,31,805,141,416.164,1.66343,False,0.97831,0.00133,0.00058,interphase
35,25635,11,47,768,153,1251.507,0.49319,False,0.53094,0.00987,0.00881,interphase
35,23589,10,6,804,155,1615.180,0.53278,False,0.88534,0.00818,0.00585,interphase
35,23973,8,10,803,159,1570.977,0.57578,False,0.91545,0.00855,0.00608,interphase
35,23974,9,9,804,157,1610.659,0.55193,False,0.90304,0.00807,0.00573,interphase
35,25382,10,42,765,147,1179.928,0.51012,False,0.53858,0.00933,0.00854,interphase
35,25134,12,36,757,147,1007.384,0.54494,False,0.47776,0.00640,0.00641,interphase
35,23600,8,3,805,153,1532.047,0.53477,False,0.90297,0.00699,0.00525,interphase
35,24370,11,22,823,156,283.806,1.85946,False,0.98519,0.00429,0.00213,interphase
35,24883,11,32,781,143,542.998,0.96103,False,0.76941,0.00535,0.00340,interphase
35,25269,10,37,756,148,1078.461,0.50788,False,0.44098,0.00640,0.00618,interphase
35,25397,11,40,764,146,1127.687,0.51014,False,0.55184,0.00839,0.00773,interphase
35,25527,10,46,773,150,1249.247,0.48215,False,0.57625,0.01026,0.00915,interphase
35,23619,9,7,805,157,1599.608,0.54197,False,0.89099,0.00777,0.00561,interphase
35,24136,6,15,799,163,1518.736,0.62707,False,0.89643,0.00920,0.00624,interphase
35,25672,12,45,766,152,1261.804,0.47876,False,0.51009,0.00935,0.00819,interphase
35,24393,9,19,805,171,571.630,1.70588,False,0.96323,0.01262,0.00919,interphase
35,25801,15,48,767,157,1231.163,0.49258,False,0.52782,0.01060,0.00929,interphase
35,25291,11,38,759,145,1072.182,0.51914,False,0.49867,0.00657,0.00627,interphase
35,26066,11,51,767,160,1482.570,0.45366,False,0.53495,0.00968,0.00799,interphase
35,25939,14,54,763,160,1522.755,0.45464,False,0.47095,0.00923,0.00786,interphase
35,24405,11,24,837,162,306.158,1.81014,False,0.98612,0.00484,0.00244,interphase
35,25045,10,35,767,151,638.186,0.68713,False,0.55348,0.00751,0.00578,interphase
35,24534,12,23,829,159,280.540,1.88403,False,0.98544,0.00486,0.00244,interphase
35,24668,12,28,815,136,299.126,2.34303,False,0.98443,0.00099,0.00005,interphase
35,25052,10,34,757,143,712.528,0.76784,False,0.46418,0.00617,0.00664,interphase
35,26077,13,52,764,160,1463.733,0.45954,False,0.49057,0.00961,0.00812,interphase
35,25567,12,44,767,148,1265.823,0.49441,False,0.54236,0.00922,0.00826,interphase
35,25185,12,39,764,146,1100.814,0.50187,False,0.55065,0.00772,0.00708,interphase
35,25577,11,43,764,148,1180.179,0.50689,False,0.51645,0.00888,0.00803,interphase
35,24299,12,21,812,168,514.617,1.97474,False,0.97439,0.00966,0.00752,interphase
